ID	Gender	Age	Race	What is the person doing	Group	Number of people in the group	Where was the person sleeping/ observed?	Street Name	Area	X               GPS Co ordinate	Y                  GPS Co ordinate
G3517	Male	26-35	Coloured	Strolling	Yes	5	Park	Tinkers Pl.	Summer Greens	18,52806772	-33,88137879
G3518	Male	26-35	Coloured	Strolling	Yes	5	Park	Tinkers Pl.	Summer Greens	18,52806772	-33,88137879
G3519	Male	56-65	Coloured	Strolling	Yes	5	Park	Tinkers Pl.	Summer Greens	18,52806772	-33,88137879
G241	Male	36-45	Black African	Strolling	No	1	Pavement	Koeberg Road	Milnerton	18,50512393	-33,87085325
G235	Male	36-45	White	Strolling	Yes	2	Pavement	Koeberg Road	Milnerton	18,51039836	-33,86385711
G235	Male	36-45	White	Strolling	Yes	2	Pavement	Koeberg Road	Milnerton	18,51039836	-33,86385711
G3122	Male	26-35	Black African	Job Seeker	Yes	5	Pavement	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G3124	Male	26-35	Black African	Job Seeker	Yes	5	Pavement	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G3622	Male	26-35	Black African	Job Seeker	Yes	5	Pavement	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G3623	Male	26-35	Black African	Job Seeker	Yes	5	Pavement	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G3624	Male	18-25	Black African	Job Seeker	Yes	5	Pavement	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G393	Male	26-35	Black African	Job Seeker	No	1	Pavement	Potsdam Road	Killarney Gardens	18,52876308	-33,82744165
G394	Male	36-45	Black African	Job Seeker	No	1	Pavement	Potsdam Road	Killarney Gardens	18,52876308	-33,82744165
G337	Male	18-25	Black African	Job Seeker	No	1	Pavement	Potsdam Road	Killarney Gardens	18,53283516	-33,8217285
G3125	Male	26-35	Black African	Job Seeker	Yes	3	Pavement	Mansell Road	Killarney Gardens	18,53377513	-33,82672352
G3524	Male	36-45	Black African	Job Seeker	Yes	3	Pavement	Mansell Road	Killarney Gardens	18,53377513	-33,82672352
G3525	Male	26-35	Black African	Job Seeker	Yes	3	Pavement	Mansell Road	Killarney Gardens	18,53377513	-33,82672352
G3422	Male	26-35	Black African	Skarelling	No	1	Pavement	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G3423	Male	36-45	Coloured	Skarelling	No	1	Pavement	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G3424	Male	26-35	Coloured	Skarelling	No	1	Pavement	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G3425	Male	36-45	Coloured	Skarelling	No	1	Pavement	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G3522	Male	36-45	Black African	Strolling	No	1	Pavement	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G3520	Male	36-45	Coloured	Strolling	Yes	2	Park	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G3521	Male	36-45	Coloured	Strolling	Yes	2	Park	Killarney Road	Killarney Gardens	18,52859335	-33,82850963
G3123	Male	26-35	Black African	Skarelling	No	1	Pavement	Potsdam Road	Killarney Gardens	18,52876308	-33,82744165
G321	Male	36-45	Black African	Skarelling	No	1	Pavement	Gotsdam Road	Killarney Gardens	18,52876308	-33,82744165
G3312	Male	26-35	Black African	Skarelling	No	1	Shopping Mall	Potsdam Road	Killarney Gardens	18,52876308	-33,82744165
G391	Male	26-35	Black African	Skarelling	No	1	Pavement	Potsdam Road	Killarney Gardens	18,52876308	-33,82744165
G392	Male	26-35	Black African	Skarelling	No	1	Pavement	Potsdam Road	Killarney Gardens	18,52876308	-33,82744165
G395	Male	36-45	Black African	Skarelling	No	1	Pavement	Potsdam Road	Killarney Gardens	18,52876308	-33,82744165
G3523	Male	46-55	Coloured	Skarelling	No	1	Pavement	Mansell Road	Killarney Gardens	18,53377513	-33,82672352
G1424	Female	18-25	Coloured	Sitting	Yes	2	Pavement	South Road	Flamingo Vlei	18,51603085	-33,8332443
G1425	Female	36-45	Coloured	Sitting	Yes	2	Pavement	South Road	Flamingo Vlei	18,51603085	-33,8332443
G2110	Male	26-35	Black African	Job Seeker	Yes	2	Pavement	Mimosa Street	Milnerton	18,50653783	-33,86830129
G2111	Male	36-45	Black African	Job Seeker	Yes	2	Pavement	Mimosa Street	Milnerton	18,50653783	-33,86830129
G2214	Male	36-45	Coloured	Skarelling	No	1	Pavement	Marine Drive	Milnerton	18,49539431	-33,87166969
G245	Male	26-35	Black African	Skarelling	No	1	Pavement	Ascot Street	Milnerton	18,49750365	-33,87329401
G218	Male	36-45	Coloured	Sleeping	No	1	Park	Ascot Street	Milnerton	18,49750365	-33,87329401
G246	Male	36-45	Coloured	Sleeping	No	1	Parking Lot	Ascot Street	Milnerton	18,49750365	-33,87329401
G219	Female	<18	Coloured	Sleeping	Yes	3	Under Bridge	Ascot Street	Milnerton	18,49750365	-33,87329401
G219	Female	<18	Coloured	Sleeping	Yes	3	Under Bridge	Ascot Street	Milnerton	18,49750365	-33,87329401
G219	Female	<18	Coloured	Sleeping	Yes	3	Under Bridge	Ascot Street	Milnerton	18,49750365	-33,87329401
G239	Male	26-35	Black African	Sitting	Yes	3	Pavement	Langerman Avenue	Milnerton	18,50334193	-33,86984244
G2310	Male	26-35	Black African	Sitting	Yes	3	Pavement	Langerman Avenue	Milnerton	18,50334193	-33,86984244
G2311	Male	26-35	Black African	Sitting	Yes	3	Pavement	Langerman Avenue	Milnerton	18,50334193	-33,86984244
G242	Male	26-35	Coloured	Skarelling	No	1	Pavement	Jasmin Road	Milnerton	18,50401282	-33,86969478
G243	Male	26-35	Black African	Skarelling	No	1	Pavement	Jasmin Road	Milnerton	18,50401282	-33,86969478
G244	Male	26-35	Black African	Skarelling	No	1	Pavement	Jasmin Road	Milnerton	18,50401282	-33,86969478
G217	Female	36-45	Coloured	Sleeping	No	1	Park	Jasmin Road	Milnerton	18,50401282	-33,86969478
G215	Male	46-55	Coloured	Strolling	No	1	Pavement	Jasmin Road	Milnerton	18,50401282	-33,86969478
G216	Male	36-45	Black African	Strolling	No	1	Park	Jasmin Road	Milnerton	18,50401282	-33,86969478
G236	Male	36-45	White	Strolling	Yes	3	Pavement	Jasmin Road	Milnerton	18,50401282	-33,86969478
G237	Male	26-35	Coloured	Strolling	Yes	3	Pavement	Jasmin Road	Milnerton	18,50401282	-33,86969478
G238	Female	26-35	Coloured	Strolling	Yes	3	Parking Lot	Jasmin Road	Milnerton	18,50401282	-33,86969478
G226	Male	36-45	Coloured	Sitting	No	1	Pavement	Jasmin Road	Milnerton	18,50419592	-33,86941088
G229	Female	26-35	Coloured	Skarelling	No	1	Parking Lot	Jasmin Road	Milnerton	18,50419592	-33,86941088
G227	Male	36-45	Black African	Sleeping	No	1	Parking Lot	Jasmin Road	Milnerton	18,50419592	-33,86941088
G228	Male	26-35	Coloured	Sleeping	No	1	Pavement	Jasmin Road	Milnerton	18,50419592	-33,86941088
G212	Male	36-45	Coloured	Sleeping	Yes	2	Pavement	Koeberg Road	Milnerton	18,50595494	-33,86910705
G213	Male	36-45	Coloured	Sleeping	Yes	2	Pavement	Koeberg Road	Milnerton	18,50595494	-33,86910705
G211	Male	36-45	Coloured	Strolling	No	1	Pavement	Koeberg Road	Milnerton	18,50595494	-33,86910705
G214	Male	36-45	Coloured	Strolling	No	1	Pavement	Koeberg Road	Milnerton	18,50595494	-33,86910705
G233	Male	36-45	Asian	Sitting	Yes	2	Parking Lot	Racecourse Road	Milnerton	18,50644004	-33,8651368
G234	Male	36-45	Coloured	Sitting	Yes	2	Pavement	Racecourse Road	Milnerton	18,50644004	-33,8651368
G231	Male	46-55	Coloured	Skarelling	No	1	Pavement	Racecourse Road	Milnerton	18,50644004	-33,8651368
G232	Male	46-55	Coloured	Sleeping	No	1	Pavement	Racecourse Road	Milnerton	18,50644004	-33,8651368
G247	Male	26-35	Black African	Skarelling	No	1	Pavement	Mimosa Street	Milnerton	18,50653783	-33,86830129
G248	Male	26-35	Black African	Skarelling	No	1	Pavement	Mimosa Street	Milnerton	18,50653783	-33,86830129
G249	Male	26-35	Black African	Sleeping	No	1	Bush	Mimosa Street	Milnerton	18,50653783	-33,86830129
G225	Male	36-45	Coloured	Sitting	No	1	Parking Lot	Koeberg Road	Milnerton	18,50914702	-33,8650998
G221	Male	36-45	Black African	Skarelling	No	1	Pavement	Koeberg Road	Milnerton	18,50914702	-33,8650998
G222	Male	36-45	Coloured	Skarelling	No	1	Pavement	Koeberg Road	Milnerton	18,50914702	-33,8650998
G223	Male	46-55	Black African	Sleeping	No	1	Pavement	Koeberg Road	Milnerton	18,50914702	-33,8650998
G224	Male	36-45	Coloured	Sleeping	No	1	Pavement	Koeberg Road	Milnerton	18,50914702	-33,8650998
G138	Male	26-35	Black African	Sitting	No	1	Pavement	Potsdam Waste Watertreatment Works	Table View	18,52501711	-33,83791046
G139	Male	36-45	Black African	Sitting	No	1	Pavement	Potsdam Waste Watertreatment Works	Table View	18,52501711	-33,83791046
G1310	Male	36-45	Black African	Sitting	No	1	Pavement	Potsdam Waste Watertreatment Works	Table View	18,52501711	-33,83791046
G1311	Male	46-55	Black African	Sitting	No	1	Pavement	Potsdam Waste Watertreatment Works	Table View	18,52501711	-33,83791046
G137	Female	26-35	Coloured	Sleeping	No	1	Pavement	Potsdam Waste Watertreatment Works	Table View	18,52501711	-33,83791046
G626	Male	36-45	Black African	Skarelling	No	1	Pavement	Windlass Way	Blouberg Sands	18,47442664	-33,80261905
G611	Male	36-45	Black African	Sitting	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G613	Male	26-35	Coloured	Skarelling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G614	Male	26-35	Coloured	Skarelling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G615	Male	36-45	Coloured	Skarelling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G616	Male	26-35	Coloured	Skarelling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G617	Male	26-35	Coloured	Skarelling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G6110	Male	36-45	Coloured	Skarelling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G632	Male	26-35	Coloured	Skarelling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G636	Male	26-35	Coloured	Skarelling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G637	Male	26-35	Coloured	Skarelling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G619	Male	26-35	Coloured	Strolling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G641	Male	36-45	Black African	Strolling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G642	Male	26-35	Coloured	Strolling	Yes	13	Pavement	Sandown Road	Blouberg Sands	18,47579889	-33,80434466
G6213	Male	26-35	Black African	Job Seeker	Yes	8	Pavement	7Th Ave	Melkbosstrand	18,43925396	-33,72839944
G6214	Male	26-35	Black African	Job Seeker	Yes	8	Pavement	7Th Ave	Melkbosstrand	18,43925396	-33,72839944
G6215	Male	26-35	Black African	Job Seeker	Yes	8	Pavement	7Th Ave	Melkbosstrand	18,43925396	-33,72839944
G6216	Male	46-55	Black African	Job Seeker	Yes	8	Pavement	7Th Ave	Melkbosstrand	18,43925396	-33,72839944
G6314	Male	26-35	Black African	Job Seeker	Yes	3	Pavement	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6315	Male	26-35	Black African	Job Seeker	Yes	3	Pavement	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6316	Male	26-35	Black African	Job Seeker	Yes	3	Pavement	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6417	Male	36-45	Black African	Job Seeker	Yes	7	Beach	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6418	Male	46-55	Black African	Job Seeker	Yes	7	Beach	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6419	Male	56-65	Black African	Job Seeker	Yes	7	Beach	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6420	Male	36-45	Black African	Job Seeker	Yes	7	Beach	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6421	Male	36-45	Black African	Job Seeker	Yes	7	Beach	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6422	Male	26-35	Black African	Job Seeker	Yes	7	Beach	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6423	Male	56-65	Black African	Job Seeker	Yes	7	Beach	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6217	Male	36-45	Black African	Job Seeker	Yes	8	Pavement	Otto Du Plessis Drive	Melkbosstrand	18,44281116	-33,73063039
G6221	Male	26-35	Black African	Job Seeker	Yes	8	Pavement	Otto Du Plessis Drive	Melkbosstrand	18,44281116	-33,73063039
G659	Male	36-45	Coloured	Job Seeker	Yes	4	Pavement	Waratha Ave	Melkbosstrand	18,44300412	-33,73791451
G656	Male	36-45	Black African	Job Seeker	Yes	4	Pavement	Waratha Ave	Melkbosstrand	18,44300412	-33,73791451
G657	Male	36-45	Black African	Job Seeker	Yes	4	Pavement	Waratha Ave	Melkbosstrand	18,44300412	-33,73791451
G658	Male	36-45	Black African	Job Seeker	Yes	4	Pavement	Waratha Ave	Melkbosstrand	18,44300412	-33,73791451
G628	Male	36-45	Coloured	Job Seeker	Yes	3	Bush	Beach Road	Melkbosstrand	18,44337875	-33,72221326
G621	Female	36-45	Coloured	Sitting	Yes	2	Beach	Melkbosstrand	Melkbosstrand	18,43637291	-33,73011528
G622	Male	36-45	Coloured	Sitting	Yes	2	Beach	Melkbosstrand	Melkbosstrand	18,43637291	-33,73011528
G6312	Male	36-45	Coloured	Skarelling	Yes	8	Pavement	7Th Ave	Melkbosstrand	18,43925396	-33,72839944
G6313	Male	26-35	Black African	Skarelling	Yes	8	Pavement	7Th Ave	Melkbosstrand	18,43925396	-33,72839944
G652	Male	26-35	Coloured	Skarelling	Yes	8	Pavement	7Th Ave	Melkbosstrand	18,43925396	-33,72839944
G6317	Male	26-35	Coloured	Sitting	Yes	7	Pavement	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6424	Male	56-65	Coloured	Sitting	Yes	3	Beach	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6425	Male	46-55	Coloured	Sitting	Yes	3	Beach	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6318	Male	26-35	Coloured	Skarelling	Yes	2	Pavement	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6319	Male	26-35	Coloured	Skarelling	Yes	2	Pavement	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G651	Male	46-55	Black African	Strolling	Yes	3	Beach	Beach Road	Melkbosstrand	18,44000214	-33,72816628
G6218	Male	26-35	Black African	Skarelling	Yes	8	Pavement	Otto Du Plessis Drive	Melkbosstrand	18,44281116	-33,73063039
G6219	Male	26-35	Coloured	Skarelling	Yes	8	Pavement	Otto Du Plessis Drive	Melkbosstrand	18,44281116	-33,73063039
G6220	Female	46-55	Coloured	Skarelling	Yes	8	Pavement	Otto Du Plessis Drive	Melkbosstrand	18,44281116	-33,73063039
G653	Male	26-35	Coloured	Strolling	Yes	8	Pavement	Otto Du Plessis Drive	Melkbosstrand	18,44281116	-33,73063039
G654	Male	26-35	Coloured	Strolling	Yes	8	Pavement	Otto Du Plessis Drive	Melkbosstrand	18,44281116	-33,73063039
G655	Male	36-45	Coloured	Strolling	Yes	8	Pavement	Otto Du Plessis Drive	Melkbosstrand	18,44281116	-33,73063039
G629	Female	36-45	Coloured	Strolling	Yes	3	Pavement	Beach Road	Melkbosstrand	18,44337875	-33,72221326
G6210	Male	36-45	Coloured	Strolling	Yes	3	Pavement	Beach Road	Melkbosstrand	18,44337875	-33,72221326
G623	Male	36-45	Coloured	Sitting	Yes	3	Pavement	11Th Avenue	Melkbosstrand	18,44369713	-33,72828457
G624	Male	36-45	Coloured	Skarelling	Yes	3	Pavement	11Th Avenue	Melkbosstrand	18,44369713	-33,72828457
G625	Male	36-45	Coloured	Strolling	Yes	3	Pavement	11Th Avenue	Melkbosstrand	18,44369713	-33,72828457
G621	Male	36-45	Coloured	Skarelling	Yes	2	Beach	Eden On The Bay	Big Bay	18,45684007	-33,79184993
G631	Female	26-35	Coloured	Sleeping	Yes	2	Beach	Eden On The Bay	Big Bay	18,45684007	-33,79184993
G623	Male	36-45	Coloured	Skarelling	Yes	2	Pavement	Cormorant Ave	Big Bay	18,45903501	-33,78777589
G622	Male	26-35	Coloured	Sleeping	Yes	2	Pavement	Cormorant Ave	Big Bay	18,45903501	-33,78777589
G6412	Male	26-35	Black African	Strolling	Yes	5	Beach	Stadler Road	Bloubergstrand	18,45883542	-33,80119509
G6413	Male	46-55	Black African	Strolling	Yes	5	Beach	Stadler Road	Bloubergstrand	18,45883542	-33,80119509
G6414	Male	26-35	Black African	Strolling	Yes	5	Beach	Stadler Road	Bloubergstrand	18,45883542	-33,80119509
G6415	Male	56-65	Black African	Strolling	Yes	5	Beach	Stadler Road	Bloubergstrand	18,45883542	-33,80119509
G6416	Male	26-35	Black African	Strolling	Yes	5	Beach	Stadler Road	Bloubergstrand	18,45883542	-33,80119509
G6115	Male	26-35	Coloured	Skarelling	Yes	10	Pavement	Coral Road	West Beach	18,47049619	-33,81007996
G629	Male	26-35	Coloured	Skarelling	Yes	10	Pavement	Coral Road	West Beach	18,47049619	-33,81007996
G6211	Male	46-55	Black African	Skarelling	Yes	10	Pavement	Coral Road	West Beach	18,47049619	-33,81007996
G6310	Male	36-45	Black African	Skarelling	Yes	10	Pavement	Coral Road	West Beach	18,47049619	-33,81007996
G6311	Male	36-45	Coloured	Skarelling	Yes	10	Pavement	Coral Road	West Beach	18,47049619	-33,81007996
G6410	Male	56-65	Coloured	Skarelling	Yes	10	Pavement	Coral Road	West Beach	18,47049619	-33,81007996
G6113	Male	26-35	Coloured	Skarelling	Yes	10	Pavement	Coral Road	West Beach	18,47049619	-33,81007996
G6114	Male	26-35	Coloured	Skarelling	Yes	10	Pavement	Coral Road	West Beach	18,47049619	-33,81007996
G6112	Male	26-35	Coloured	Strolling	Yes	10	Pavement	Coral Road	West Beach	18,47049619	-33,81007996
G6411	Male	26-35	Black African	Strolling	Yes	10	Pavement	Coral Road	West Beach	18,47049619	-33,81007996
G645	Male	46-55	Black African	Strolling	Yes	3	Pavement	Arundel Road	Blouberg Sands	18,47210224	-33,806733
G643	Male	26-35	Coloured	Strolling	Yes	3	Pavement	Arundel Road	Blouberg Sands	18,47210224	-33,806733
G644	Male	26-35	Coloured	Strolling	Yes	3	Pavement	Arundel Road	Blouberg Sands	18,47210224	-33,806733
G618	Male	26-35	Coloured	Skarelling	No	1	Pavement	Arundel Road	Blouberg Sands	18,47210224	-33,806733
G625	Male	26-35	Black African	Skarelling	No	1	Pavement	Edinburgh Road	West Beach	18,47298176	-33,80982298
G628	Male	26-35	Coloured	Skarelling	No	1	Pavement	Drummond Road	West Beach	18,47522777	-33,81178442
G624	Male	36-45	Black African	Skarelling	Yes	3	Pavement	Warwick Road	West Beach	18,47723686	-33,81069385
G634	Male	26-35	Coloured	Skarelling	Yes	3	Pavement	Warwick Road	West Beach	18,47723686	-33,81069385
G635	Male	26-35	Coloured	Skarelling	Yes	3	Pavement	Warwick Road	West Beach	18,47723686	-33,81069385
G627	Male	36-45	Black African	Skarelling	No	1	Pavement	Rowallan Road	West Beach	18,47969994	-33,8102495
G647	Male	46-55	Coloured	Sitting	Yes	5	Pavement	Rothesay Road	West Beach	18,48038296	-33,80834954
G633	Male	26-35	Coloured	Skarelling	Yes	5	Pavement	Rothesay Road	West Beach	18,48038296	-33,80834954
G646	Male	36-45	Coloured	Skarelling	Yes	5	Pavement	Rothesay Road	West Beach	18,48038296	-33,80834954
G648	Male	46-55	Coloured	Skarelling	Yes	5	Pavement	Rothesay Road	West Beach	18,48038296	-33,80834954
G649	Male	46-55	Coloured	Skarelling	Yes	5	Pavement	Rothesay Road	West Beach	18,48038296	-33,80834954
G638	Male	36-45	Black African	Skarelling	No	1	Pavement	Saxon Cr	West Beach	18,4817117	-33,80938822
G639	Male	36-45	Black African	Skarelling	No	1	Pavement	Brander Ave	West Beach	18,47560415	-33,81355543
G6120	Male	26-35	Coloured	Job Seeker	Yes	9	Pavement	Otto Du Plessis Drive	West Beach	18,46919051	-33,81092573
G6121	Male	26-35	Coloured	Job Seeker	Yes	9	Pavement	Otto Du Plessis Drive	West Beach	18,46919051	-33,81092573
G6122	Male	26-35	Coloured	Job Seeker	Yes	9	Pavement	Otto Du Plessis Drive	West Beach	18,46919051	-33,81092573
G6123	Male	26-35	Coloured	Job Seeker	Yes	9	Pavement	Otto Du Plessis Drive	West Beach	18,46919051	-33,81092573
G6124	Male	26-35	Coloured	Job Seeker	Yes	9	Pavement	Otto Du Plessis Drive	West Beach	18,46919051	-33,81092573
G627	Male	36-45	Coloured	Job Seeker	Yes	9	Pavement	Otto Du Plessis Drive	West Beach	18,46919051	-33,81092573
G116	Male	46-55	Coloured	Job Seeker	No	1	Parking Lot	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1110	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1111	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1112	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1113	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1114	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1115	Male	26-35	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1116	Male	26-35	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1117	Male	26-35	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1118	Male	26-35	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1119	Male	26-35	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1120	Male	26-35	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1121	Male	26-35	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1122	Male	26-35	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1123	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1124	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1125	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1126	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1127	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1128	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1129	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1130	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1131	Male	36-45	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1132	Male	26-35	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1133	Male	26-35	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G1135	Male	26-35	Black African	Job Seeker	Yes	26	Pavement	C/O  Blaaueberg Rd & West Coast Robots	Table View	18,48746612	-33,82419114
G6210	Male	26-35	Coloured	Skarelling	Yes	4	Beach	Otto Duplessis Drive	West Beach	18,46835051	-33,80997426
G612	Male	26-35	Coloured	Sleeping	Yes	4	Beach	Otto Du Plessis Drive	West Beach	18,46835051	-33,80997426
G6116	Male	26-35	Coloured	Strolling	Yes	4	Beach	Otto Du Plessis Drive	West Beach	18,46835051	-33,80997426
G6117	Male	26-35	Coloured	Strolling	Yes	4	Beach	Otto Du Plessis Drive	West Beach	18,46835051	-33,80997426
G6111	Male	36-45	Coloured	Skarelling	Yes	5	Pavement	Otto Du Plessis Dr	Melkbosstrand	18,46890331	-33,8105356
G6321	Male	26-35	Coloured	Skarelling	Yes	5	Pavement	Otto Du Plessis Dr	Melkbosstrand	18,46890331	-33,8105356
G6322	Male	36-45	Coloured	Skarelling	Yes	5	Pavement	Otto Du Plessis Dr	Melkbosstrand	18,46890331	-33,8105356
G6323	Male	26-35	Coloured	Skarelling	Yes	5	Pavement	Otto Du Plessis Dr	Melkbosstrand	18,46890331	-33,8105356
G6320	Male	26-35	Black African	Skarelling	Yes	5	Pavement	Otto Du Plessis Dr	Melkbosstrand	18,46890331	-33,8105356
G6118	Male	26-35	Coloured	Skarelling	Yes	9	Pavement	Otto Du Plessis Drive	West Beach	18,46919051	-33,81092573
G6119	Male	26-35	Coloured	Skarelling	Yes	9	Pavement	Otto Du Plessis Drive	West Beach	18,46919051	-33,81092573
G626	Male	36-45	Coloured	Strolling	Yes	9	Pavement	Otto Du Plessis Drive	West Beach	18,46919051	-33,81092573
G1318	Male	36-45	Coloured	Strolling	Yes	2	Pavement	Coral Road	Table View	18,47650044	-33,81938909
G1319	Male	36-45	Coloured	Strolling	Yes	2	Pavement	Coral Road	Table View	18,47650044	-33,81938909
G1317	Male	18-25	Black African	Sitting	Yes	2	Pavement	Porterfield Rd	Table View	18,48161942	-33,8183528
G1316	Female	18-25	Black African	Skarelling	Yes	2	Pavement	Porterfield Rd	Table View	18,48161942	-33,8183528
G123	Male	36-45	Black African	Sitting	Yes	3	Pavement	Arum Road	Table View	18,48521665	-33,82261857
G124	Male	36-45	Black African	Sitting	Yes	3	Pavement	Arum Road	Table View	18,48521665	-33,82261857
G125	Male	36-45	Black African	Sitting	Yes	3	Pavement	Arum Road	Table View	18,48521665	-33,82261857
G126	Male	46-55	Black African	Skarelling	Yes	4	Pavement	Arum Road	Table View	18,48521665	-33,82261857
G127	Male	46-55	Black African	Skarelling	Yes	4	Pavement	Arum Road	Table View	18,48521665	-33,82261857
G128	Male	36-45	Black African	Skarelling	Yes	4	Pavement	Arum Road	Table View	18,48521665	-33,82261857
G129	Male	36-45	Black African	Skarelling	Yes	4	Pavement	Arum Road	Table View	18,48521665	-33,82261857
